year,group,Black,White,Diff,region
2008,Manassas Park City___2008,0.8508033441074246,0.9398259948410013,0.08902265073357662,0
2008,Martinsville City___2008,0.7327915981581214,0.906909095043627,0.1741174968855056,0
2008,Mathews County___2008,0.7762236615963739,0.8964337074343341,0.12021004583796024,0
2008,Mecklenburg County___2008,0.8816988500960395,0.951015931755576,0.06931708165953643,0
2008,Middlesex County___2008,0.7660552976944933,0.8776970635961774,0.11164176590168406,0
2008,Montgomery County___2008,0.7258047219166287,0.8804544700702005,0.1546497481535718,0
2008,Nelson County___2008,0.7873381324728945,0.9052815313850666,0.11794339891217209,1
2008,New Kent County___2008,0.7853855362544927,0.8965286889769889,0.1111431527224962,0
2008,Newport News City___2008,0.7921975350288419,0.9264176004430662,0.13422006541422427,0
2008,Norfolk City___2008,0.7754543514483764,0.9060244956462825,0.13057014419790614,0
2008,Northampton County___2008,0.7052542943062489,0.87862307451169,0.1733687802054411,0
2008,Northumberland County___2008,0.7763235793653844,0.9289854013965347,0.1526618220311503,0
2008,Norton City___2008,0.7836821150054323,0.9050658810656931,0.1213837660602608,0
2008,Nottoway County___2008,0.7969424032333055,0.9136072103154165,0.11666480708211102,0
2008,Orange County___2008,0.712757201256455,0.8656262350378978,0.1528690337814428,0
2008,Page County___2008,0.7487104146590158,0.8605919885426491,0.11188157388363329,0
2008,Patrick County___2008,0.8071836096018923,0.9011482076450789,0.09396459804318658,0
2008,Petersburg City___2008,0.6471080377558406,0.8452885400030062,0.19818050224716566,0
2008,Pittsylvania County___2008,0.7972937479946167,0.9056464166345431,0.10835266863992643,0
2008,Poquoson City___2008,0.8217525750739232,0.9421650874763653,0.1204125124024421,0
2008,Portsmouth City___2008,0.8156301834532556,0.9225131540010401,0.1068829705477845,0
2008,Powhatan County___2008,0.8339313651898151,0.9191774435217488,0.08524607833193365,0
2008,Prince Edward County___2008,0.7959643961618004,0.9262705481482094,0.13030615198640905,0
2008,Prince George County___2008,0.8502468717042057,0.9225218893244929,0.07227501762028721,0
2008,Prince William County___2008,0.8396247662723934,0.9457732028399735,0.1061484365675801,0
2008,Pulaski County___2008,0.712928468280234,0.8381876929304006,0.1252592246501666,0
2008,Radford City___2008,0.8008483859650334,0.923210781822964,0.12236239585793063,0
2008,Rappahannock County___2008,0.7586560215634502,0.874277427700194,0.11562140613674377,0
2008,Richmond City___2008,0.7879449861461914,0.9528026079126526,0.16485762176646124,0
2008,Richmond County___2008,0.8159666548853327,0.9146724073988282,0.09870575251349545,0
2008,Roanoke City___2008,0.7196903708863109,0.8702327435038887,0.15054237261757775,0
2008,Roanoke County___2008,0.8295463049015743,0.935792940198939,0.10624663529736467,0
2008,Rockbridge County___2008,0.7332777618745387,0.8377284782887172,0.10445071641417847,0
2008,Rockingham County___2008,0.8162428383109044,0.9009385672235285,0.08469572891262411,0
2008,Russell County___2008,0.7781622215770626,0.8987214557071402,0.12055923413007763,0
2008,Salem City___2008,0.8675157322826487,0.9520708567637993,0.08455512448115066,0
2008,Scott County___2008,0.808723388003883,0.930747791810756,0.12202440380687296,0
2008,Shenandoah County___2008,0.7465540526809781,0.8640089582297056,0.1174549055487275,0
2008,Smyth County___2008,0.7547233105377582,0.8689646425805178,0.11424133204275955,0
2008,Southampton County___2008,0.7099648816232319,0.8658971331734043,0.15593225155017243,0
2008,Spotsylvania County___2008,0.818448984387516,0.9073307351930291,0.08888175080551308,0
2008,Stafford County___2008,0.8028419983658365,0.9198333452627623,0.11699134689692581,0
2008,Staunton City___2008,0.7811785200771256,0.8840378964311055,0.1028593763539799,0
2008,Suffolk City___2008,0.7990030118910975,0.9271967577280439,0.12819374583694643,0
2008,Surry County___2008,0.8210761439012728,0.922046768904576,0.10097062500330323,0
2008,Sussex County___2008,0.7614200889527172,0.9047578040800879,0.1433377151273707,0
2008,Tazewell County___2008,0.8097446420414766,0.8996104730599425,0.0898658310184659,0
2008,Virginia Beach City___2008,0.8430950963532586,0.9493136109670494,0.10621851461379073,0
2008,Warren County___2008,0.7532398126731037,0.8613954266084567,0.108155613935353,0
2008,Washington County___2008,0.7965569466209587,0.9188971531639281,0.1223402065429694,0
2008,Waynesboro City___2008,0.7913994386267371,0.8845124356487294,0.09311299702199227,0
2008,West Point___2008,0.8137970387669824,0.9353478292733468,0.12155079050636441,0
2008,Westmoreland County___2008,0.7654976653590727,0.8810339017336426,0.11553623637456989,0
2008,Williamsburg-James City County___2008,0.7988412227049697,0.9426351308660991,0.14379390816112936,0
2008,Winchester City___2008,0.7302568197000865,0.8586926876831308,0.1284358679830443,0
2008,Wise County___2008,0.7917094536126651,0.9138471782945508,0.12213772468188566,0
2008,Wythe County___2008,0.7593949934444708,0.847431896466588,0.0880369030221172,0
2008,York County___2008,0.8211605861660247,0.938816932177535,0.11765634601151032,0
2009,Accomack County___2009,0.7656334484409923,0.9112474532492422,0.14561400480824982,0
2009,Albemarle County___2009,0.8395852802763253,0.959636716973939,0.12005143669761376,1
2009,Alexandria City___2009,0.8156194613942609,0.9618538309083355,0.14623436951407465,0
2009,Alleghany County___2009,0.8032819452807379,0.9109139791378686,0.10763203385713072,0
2009,Amelia County___2009,0.7713848062690314,0.9041046050889416,0.13271979881991025,0
2009,Amherst County___2009,0.7574906524253396,0.9073573536793532,0.14986670125401358,0
2009,Appomattox County___2009,0.8776474003436692,0.9639644706253031,0.08631707028163393,0
2009,Arlington County___2009,0.8105160653219523,0.9696229818617453,0.15910691653979303,0
2009,Augusta County___2009,0.8211702849957532,0.9034887937472523,0.08231850875149915,0
2009,Bath County___2009,0.7991821670418613,0.9043082221897308,0.10512605514786955,0
2009,Bedford County___2009,0.798081110550483,0.8974532263799361,0.09937211582945304,0
2009,Bland County___2009,0.7811341632748798,0.878788672002415,0.09765450872753512,0
2009,Botetourt County___2009,0.8572356521665168,0.9473031600160439,0.0900675078495271,0
2009,Bristol City___2009,0.8317905773735376,0.9214181905394261,0.08962761316588852,0
2009,Brunswick County___2009,0.7850894042988368,0.8992243905649593,0.1141349862661225,0
2009,Buchanan County___2009,0.7961620789899035,0.9002941403442688,0.10413206135436526,0
2009,Buckingham County___2009,0.8209823059549521,0.9214003281520573,0.10041802219710516,0
2009,Buena Vista City___2009,0.8036828083997336,0.9101008135091317,0.10641800510939814,0
2009,Campbell County___2009,0.7804099144411871,0.9066265441252506,0.12621662968406344,0
2009,Caroline County___2009,0.8345243582423439,0.9033915613694745,0.06886720312713057,0
2009,Carroll County___2009,0.8040329350898084,0.9105419901530971,0.10650905506328867,0
2009,Charles City County___2009,0.8229924070174857,0.9212089478057413,0.09821654078825559,0
2009,Charlotte County___2009,0.8970163993801135,0.9567266103997731,0.059710211019659676,0
2009,Charlottesville City___2009,0.7863587674410798,0.9471256896750534,0.1607669222339736,1
2009,Chesapeake City___2009,0.8734977743919662,0.9552180585817704,0.08172028418980426,0
2009,Chesterfield County___2009,0.8759245204597675,0.9517631230084634,0.0758386025486959,0
2009,Clarke County___2009,0.8194978418855361,0.9286867192025656,0.10918887731702953,0
2009,Colonial Beach___2009,0.8104156549192516,0.8916571870410652,0.08124153212181362,0
2009,Colonial Heights City___2009,0.8401023953069585,0.9251633093996501,0.08506091409269156,0
2009,Covington City___2009,0.7644565480470724,0.8750572120940618,0.11060066404698943,0
2009,Craig County___2009,0.7849350838747402,0.8844698388527386,0.09953475497799835,0
2009,Culpeper County___2009,0.7613510627817337,0.9110702714096044,0.1497192086278707,0
2009,Cumberland County___2009,0.8376572211217591,0.9138368242105109,0.07617960308875182,0
2009,Danville City___2009,0.8029633437805529,0.9290487674225276,0.12608542364197473,0
2009,Dickenson County___2009,0.7853624037225608,0.8850982832058562,0.09973587948329532,0
2009,Dinwiddie County___2009,0.8146012200816302,0.9103975188853862,0.09579629880375606,0
2009,Essex County___2009,0.7657488868743364,0.9052926384776264,0.13954375160329002,0
2009,Fairfax County___2009,0.8414907402551364,0.9705077707468237,0.12901703049168733,0
2009,Falls Church City___2009,0.8658777421059859,0.9684288474631595,0.1025511053571736,0
2009,Fauquier County___2009,0.7733891548675724,0.9268539885631008,0.15346483369552832,0
2009,Floyd County___2009,0.8009378815207857,0.9065948164336508,0.1056569349128651,0
2009,Fluvanna County___2009,0.8167021747388618,0.9274079192647829,0.11070574452592119,1
2009,Franklin City___2009,0.7966715223181622,0.9353230973218268,0.13865157500366465,0
2009,Franklin County___2009,0.8633957860706589,0.9395887202757159,0.07619293420505702,0
2009,Frederick County___2009,0.8590741429776112,0.9050023282972901,0.045928185319678905,0
2009,Fredericksburg City___2009,0.8506483432061677,0.951289594293754,0.10064125108758637,0
2009,Galax City___2009,0.8341239737537243,0.9435016790442745,0.10937770529055024,0
2009,Giles County___2009,0.7804590427890554,0.8777624121857381,0.09730336939668272,0
2009,Gloucester County___2009,0.7929397527097718,0.9131897815228333,0.12025002881306146,0
2009,Goochland County___2009,0.8848855611005049,0.9718071051099008,0.08692154400939589,0
2009,Grayson County___2009,0.760184309420801,0.8445376643676463,0.08435335494684537,0
2009,Greene County___2009,0.7460271355643725,0.8552772250772455,0.10925008951287296,1
2009,Greensville County___2009,0.8014360797901853,0.9158662807337112,0.11443020094352596,0
2009,Halifax County___2009,0.806227700626112,0.9138441030698077,0.10761640244369564,0
2009,Hampton City___2009,0.8049168358297756,0.9100598484347171,0.10514301260494152,0
2009,Hanover County___2009,0.8677619875499126,0.961973380876527,0.09421139332661432,0
2009,Harrisonburg City___2009,0.8115441659635837,0.9219701415240966,0.11042597556051292,0
2009,Henrico County___2009,0.8577794426797649,0.9627136461331732,0.10493420345340831,0
2009,Henry County___2009,0.8637535677794623,0.9333428371930983,0.06958926941363597,0
2009,Highland County___2009,0.8260864277995768,0.9356358332229959,0.10954940542341918,0
2009,Hopewell City___2009,0.8247449658475399,0.9102050589350781,0.08546009308753821,0
2009,Isle of Wight County___2009,0.8418473297449008,0.9456024343909731,0.1037551046460723,0
2009,King and Queen County___2009,0.7896642922944092,0.8502466380516965,0.06058234575728738,0
2009,King George County___2009,0.7662202647007341,0.9126382125498578,0.14641794784912365,0
2009,King William County___2009,0.8068957082338737,0.9054164600596382,0.09852075182576447,0
2009,Lancaster County___2009,0.7633284196820945,0.9288337800554315,0.16550536037333696,0
2009,Lee County___2009,0.8199756012098753,0.9292060658130433,0.10923046460316799,0
2009,Lexington City___2009,0.8404967977977856,0.949273639045187,0.10877684124740139,0
2009,Loudoun County___2009,0.8612318568743319,0.9595788224028542,0.09834696552852229,0
2009,Louisa County___2009,0.8121327594806624,0.9217674848543155,0.10963472537365304,1
2009,Lunenburg County___2009,0.8199030140063269,0.9287965674019997,0.10889355339567275,0
2009,Lynchburg City___2009,0.7901700956977382,0.9493451697462943,0.15917507404855613,0
2009,Madison County___2009,0.7607383972830324,0.9042583421213264,0.143519944838294,0
2009,Manassas City___2009,0.769267885478973,0.9071899265661543,0.1379220410871813,0
2009,Manassas Park City___2009,0.8584144206711541,0.9515584007677369,0.09314398009658276,0
2009,Martinsville City___2009,0.7869616557503243,0.927793378473493,0.14083172272316868,0
2009,Mathews County___2009,0.8056069171280329,0.903066994123359,0.0974600769953261,0
2009,Mecklenburg County___2009,0.8917822442947725,0.9635028892983283,0.0717206450035558,0
2009,Middlesex County___2009,0.8129039012308388,0.9132014262871003,0.10029752505626155,0
2009,Montgomery County___2009,0.780889835466396,0.9000548827285987,0.11916504726220267,0
2009,Nelson County___2009,0.786249567730795,0.9104510509930933,0.1242014832622983,1
2009,New Kent County___2009,0.8141255758300935,0.8994625811289666,0.08533700529887311,0
2009,Newport News City___2009,0.835358423278198,0.9330625607236003,0.0977041374454023,0
2009,Norfolk City___2009,0.8141172956261649,0.9178471965971753,0.10372990097101042,0
2009,Northampton County___2009,0.7637414581857377,0.9036834207662171,0.13994196258047942,0
2009,Northumberland County___2009,0.8224607473878842,0.9483991214594661,0.12593837407158193,0
2009,Norton City___2009,0.8042702581146725,0.9108402548874521,0.10656999677277967,0
2009,Nottoway County___2009,0.8214007378366894,0.929570029623242,0.10816929178655255,0
2009,Orange County___2009,0.7693014410265164,0.8977816399691454,0.12848019894262896,0
2009,Page County___2009,0.7791130609221755,0.8757009094110441,0.09658784848886859,0
2009,Patrick County___2009,0.8217591126078791,0.9036213354014649,0.08186222279358579,0
2009,Petersburg City___2009,0.7489503560251056,0.8939932859367954,0.14504292991168977,0
2009,Pittsylvania County___2009,0.870787251949774,0.9335822186622934,0.06279496671251938,0
2009,Poquoson City___2009,0.835807187808241,0.94506559101952,0.109258403211279,0
2009,Portsmouth City___2009,0.8359897427933036,0.9351228293170599,0.0991330865237563,0
2009,Powhatan County___2009,0.8373045683676442,0.9437542405805653,0.10644967221292112,0
2009,Prince Edward County___2009,0.8072858071884289,0.935405614689381,0.1281198075009521,0
2009,Prince George County___2009,0.8724472508485926,0.9372357207554493,0.0647884699068566,0
2009,Prince William County___2009,0.8589905750559504,0.9552690280346791,0.09627845297872861,0
2009,Pulaski County___2009,0.7304764490436247,0.8553238592862572,0.12484741024263246,0
2009,Radford City___2009,0.8314259446906661,0.9451395396990441,0.11371359500837797,0
2009,Rappahannock County___2009,0.7915777106261004,0.8940047644330451,0.10242705380694472,0
2009,Richmond City___2009,0.813738229343806,0.9601348425873133,0.14639661324350728,0
2009,Richmond County___2009,0.8336441983350957,0.9328737981918367,0.09922959985674096,0
2009,Roanoke City___2009,0.7451262255934907,0.8923800307858851,0.1472538051923944,0
2009,Roanoke County___2009,0.8582508993262994,0.9459711709390237,0.08772027161272433,0
2009,Rockbridge County___2009,0.7724143651753084,0.8651352354409291,0.0927208702656207,0
2009,Rockingham County___2009,0.8119028602707267,0.9042374501203947,0.09233458984966803,0
2009,Russell County___2009,0.8203262679768134,0.9295857103101086,0.10925944233329521,0
2009,Salem City___2009,0.8524936356299146,0.9609838220694554,0.10849018643954078,0
2009,Scott County___2009,0.8457753508746261,0.9537521174629161,0.10797676658829003,0
2009,Shenandoah County___2009,0.7855632625729068,0.8707576543710375,0.08519439179813071,0
2009,Smyth County___2009,0.7795915272092678,0.8764360856974894,0.0968445584882216,0
2009,Southampton County___2009,0.7861342050204186,0.9148218265834356,0.12868762156301694,0
2009,Spotsylvania County___2009,0.8345248628116733,0.9227085565112025,0.08818369369952928,0
2009,Stafford County___2009,0.832342312748702,0.9266444516240344,0.09430213887533245,0
2009,Staunton City___2009,0.7824855479528517,0.9038390290071575,0.12135348105430577,0
2009,Suffolk City___2009,0.8230386804951989,0.9328933082476496,0.1098546277524507,0
2009,Surry County___2009,0.843854415719247,0.9355323359810344,0.09167792026178734,0
2009,Sussex County___2009,0.77590841239856,0.8784751865619073,0.10256677416334725,0
2009,Tazewell County___2009,0.8314650258461024,0.9022953660165774,0.07083034017047507,0
2009,Virginia Beach City___2009,0.8639094126665144,0.9548837508962427,0.09097433822972822,0
2009,Warren County___2009,0.7666881587598813,0.8772553089532915,0.11056715019341024,0
2009,Washington County___2009,0.7914894768859573,0.9159417996851602,0.12445232279920293,0
2009,Waynesboro City___2009,0.8417150870889655,0.9078966418271724,0.06618155473820697,0
2009,West Point___2009,0.8448660353343558,0.9529998339880126,0.1081337986536568,0
2009,Westmoreland County___2009,0.8036947440904965,0.8660808015699146,0.06238605747941817,0
2009,Williamsburg-James City County___2009,0.8188019299402025,0.9537181924366994,0.1349162624964969,0
2009,Winchester City___2009,0.7666377451486344,0.8957882443240988,0.1291504991754644,0
2009,Wise County___2009,0.8087859771831992,0.9163968486648854,0.10761087148168613,0
2009,Wythe County___2009,0.7740689451451025,0.8749746002516895,0.100905655106587,0
2009,York County___2009,0.8582744716477242,0.9468680249795021,0.08859355333177787,0
2010,Accomack County___2010,0.7985356673887375,0.9167261366018389,0.11819046921310139,0
2010,Albemarle County___2010,0.819645237057914,0.9556216083764545,0.13597637131854046,1
2010,Alexandria City___2010,0.8240638824638813,0.9592076786883665,0.13514379622448525,0
2010,Alleghany County___2010,0.8146975546332109,0.9005227427346182,0.08582518810140727,0
2010,Amelia County___2010,0.788509291219255,0.8996645564306679,0.11115526521141295,0
2010,Amherst County___2010,0.7921471120470543,0.9099889045058414,0.11784179245878701,0
2010,Appomattox County___2010,0.8651274695816537,0.953555609040056,0.08842813945840233,0
2010,Arlington County___2010,0.8177237612713664,0.9704919655223456,0.15276820425097926,0
2010,Augusta County___2010,0.8399230694969725,0.9095007379015416,0.06957766840456914,0
2010,Bath County___2010,0.802928378882618,0.902000004712547,0.09907162582992901,0
2010,Bedford County___2010,0.7908423785473992,0.9084479809614583,0.11760560241405904,0
2010,Bland County___2010,0.7979750446231635,0.8953353602611628,0.0973603156379993,0
2010,Botetourt County___2010,0.8542442357774932,0.941465459356412,0.08722122357891882,0
2010,Bristol City___2010,0.8503419830665923,0.9220563181704623,0.07171433510387004,0
2010,Brunswick County___2010,0.8052540439820248,0.8945084749937748,0.08925443101175001,0
2010,Buchanan County___2010,0.7806683144534601,0.8699639857670938,0.0892956713136337,0
2010,Buckingham County___2010,0.8420788460981066,0.9400454377294315,0.09796659163132493,0
2010,Buena Vista City___2010,0.7768981256491064,0.8640070537790963,0.08710892812998983,0
2010,Campbell County___2010,0.8015728360312165,0.8982861669491129,0.09671333091789636,0
2010,Caroline County___2010,0.8498919861450431,0.9018831145380617,0.05199112839301856,0
2010,Carroll County___2010,0.8201023958546972,0.923073173589616,0.1029707777349188,0
2010,Charles City County___2010,0.7920318419743086,0.8695602769006704,0.07752843492636174,0
2010,Charlotte County___2010,0.8930047927929662,0.9599458512033597,0.06694105841039355,0
2010,Charlottesville City___2010,0.7238303535202952,0.9412408089166738,0.2174104553963786,1
2010,Chesapeake City___2010,0.8689734018580487,0.9524401850493164,0.08346678319126766,0
2010,Chesterfield County___2010,0.8650856603131084,0.9528002383930342,0.08771457807992578,0
2010,Clarke County___2010,0.8225011877123193,0.9257686898440004,0.10326750213168112,0
2010,Colonial Beach___2010,0.8194549755185488,0.9110198742271364,0.09156489870858753,0
2010,Colonial Heights City___2010,0.8398112013799541,0.9297968902226025,0.08998568884264835,0
2010,Covington City___2010,0.7671986542630147,0.8371882740959484,0.06998961983293372,0
2010,Craig County___2010,0.8173664760867663,0.9199253889630445,0.10255891287627827,0
2010,Culpeper County___2010,0.7922671518391917,0.916332071094188,0.1240649192549963,0
2010,Cumberland County___2010,0.8077290345821525,0.8756306086572926,0.06790157407514008,0
2010,Danville City___2010,0.8213512143614011,0.9342308202252837,0.11287960586388257,0
2010,Dickenson County___2010,0.7996994222414002,0.8976855447130351,0.09798612247163485,0
2010,Dinwiddie County___2010,0.8532669184026813,0.9153259550590611,0.062059036656379796,0
2010,Essex County___2010,0.7530011856015941,0.8920391782749097,0.13903799267331562,0
2010,Fairfax County___2010,0.8653625403636512,0.9711536126455651,0.10579107228191387,0
2010,Falls Church City___2010,0.8616182828182197,0.9616099124509013,0.0999916296326816,0
2010,Fauquier County___2010,0.809601178813692,0.9407960603314348,0.13119488151774283,0
2010,Floyd County___2010,0.82415009202271,0.9275868614801573,0.1034367694574474,0
2010,Fluvanna County___2010,0.7489970830788203,0.8965610479584644,0.14756396487964407,1
2010,Franklin City___2010,0.8134492694286862,0.9404155891046975,0.12696631967601124,0
2010,Franklin County___2010,0.8862984204210189,0.9367379046229095,0.050439484201890594,0
2010,Frederick County___2010,0.8381800768284358,0.9046360764735724,0.0664559996451366,0
2010,Fredericksburg City___2010,0.8109034555776273,0.9326024905832224,0.12169903500559509,0
2010,Galax City___2010,0.8382899831289968,0.9420372613623054,0.10374727823330854,0
2010,Giles County___2010,0.7957933900842034,0.8923158601296999,0.09652247004549652,0
2010,Gloucester County___2010,0.8296445940363152,0.9324337093185704,0.1027891152822552,0
2010,Goochland County___2010,0.8553856047064013,0.9605185741953839,0.10513296948898254,0
2010,Grayson County___2010,0.7876843485483612,0.8806405438464266,0.09295619529806542,0
2010,Greene County___2010,0.7925089848639749,0.8685131955937648,0.07600421072978991,1
2010,Greensville County___2010,0.8160113960177808,0.9165195232971576,0.10050812727937675,0
2010,Halifax County___2010,0.8260859563689692,0.9358521180932791,0.10976616172430986,0
2010,Hampton City___2010,0.8038857150124191,0.9032062612273433,0.09932054621492414,0
2010,Hanover County___2010,0.8956145241110305,0.9634272920869462,0.06781276797591573,0
2010,Harrisonburg City___2010,0.8269590725151265,0.9306800156073419,0.10372094309221547,0
2010,Henrico County___2010,0.8529502403488368,0.9580143230833963,0.10506408273455947,0
2010,Henry County___2010,0.8755591184448572,0.9334094319349884,0.057850313490131144,0
2010,Highland County___2010,0.8331719415094202,0.9370402695968653,0.10386832808744506,0
2010,Hopewell City___2010,0.7786805940713489,0.9049263410337964,0.1262457469624475,0
2010,Isle of Wight County___2010,0.8804831653061906,0.963067563389013,0.08258439808282236,0
2010,King and Queen County___2010,0.8418050048455651,0.9111135695900437,0.06930856474447866,0
2010,King George County___2010,0.8231500806442263,0.9362050160309833,0.11305493538675693,0
2010,King William County___2010,0.8171355366146278,0.9253128338908895,0.10817729727626169,0
2010,Lancaster County___2010,0.7583684433490535,0.9350825971575137,0.17671415380846023,0
2010,Lee County___2010,0.8096855779785642,0.9106660220796517,0.10098044410108753,0
2010,Lexington City___2010,0.8502775075469124,0.9527358651571535,0.10245835761024102,0
2010,Loudoun County___2010,0.8667317866202431,0.9642995941712528,0.09756780755100969,0
2010,Louisa County___2010,0.8100173914968499,0.91767941354062,0.10766202204377007,1
2010,Lunenburg County___2010,0.8244811765599838,0.9276008897685132,0.10311971320852942,0
2010,Lynchburg City___2010,0.7593667579491572,0.9417512974726558,0.18238453952349865,0
2010,Madison County___2010,0.7612241696493062,0.8764676181589511,0.11524344850964496,0
2010,Manassas City___2010,0.762975863890414,0.9111497615787737,0.14817389768835965,0
2010,Manassas Park City___2010,0.8437122673917049,0.9337255756180679,0.090013308226363,0
2010,Martinsville City___2010,0.8656345108898376,0.9537854160753572,0.0881509051855196,0
2010,Mathews County___2010,0.8016264726507903,0.9002739557513767,0.09864748310058635,0
2010,Mecklenburg County___2010,0.8777741507085833,0.9558870752407403,0.07811292453215701,0
2010,Middlesex County___2010,0.8837153404808968,0.9475960646250088,0.06388072414411194,0
2010,Montgomery County___2010,0.7844036723780935,0.905634771742274,0.12123109936418053,0
2010,Nelson County___2010,0.8490987867951818,0.9269246387634663,0.07782585196828451,1
2010,New Kent County___2010,0.810132478654626,0.8851726459823123,0.07504016732768626,0
2010,Newport News City___2010,0.8060583041469919,0.9303026974547608,0.12424439330776893,0
2010,Norfolk City___2010,0.7682117868332954,0.9167768711638913,0.1485650843305959,0
2010,Northampton County___2010,0.7204685165824556,0.8897998567460293,0.16933134016357376,0
2010,Northumberland County___2010,0.8577249483703777,0.9701329367254673,0.11240798835508958,0
2010,Norton City___2010,0.8083422988728572,0.9089822451286045,0.10063994625574724,0
2010,Nottoway County___2010,0.8178552553497384,0.9234197791901175,0.10556452384037918,0
2010,Orange County___2010,0.808466830892936,0.910996126450113,0.10252929555717694,0
2010,Page County___2010,0.7850170699039583,0.8766444314814764,0.09162736157751816,0
2010,Patrick County___2010,0.8581696130420594,0.9481517816480466,0.08998216860598718,0
2010,Petersburg City___2010,0.7094771418186253,0.8822035295538773,0.17272638773525195,0
2010,Pittsylvania County___2010,0.862851222930341,0.9395147745692526,0.07666355163891159,0
2010,Poquoson City___2010,0.8363424918406003,0.9401666324398872,0.10382414059928691,0
2010,Portsmouth City___2010,0.8321582830417135,0.9239878955859079,0.09182961254419442,0
2010,Powhatan County___2010,0.8400552209688784,0.9367035372429398,0.09664831627406134,0
2010,Prince Edward County___2010,0.776489138472662,0.9194184168071173,0.14292927833445535,0
2010,Prince George County___2010,0.8960132514752224,0.9412383086472733,0.04522505717205094,0
2010,Prince William County___2010,0.8670555407038277,0.9577447479943115,0.0906892072904838,0
2010,Pulaski County___2010,0.7686571677969801,0.8915377996779226,0.12288063188094245,0
2010,Radford City___2010,0.8384497115653415,0.9347392004307896,0.09628948886544808,0
2010,Rappahannock County___2010,0.8022252905694441,0.9010701286897598,0.09884483812031564,0
2010,Richmond City___2010,0.8219199298747278,0.9612045492162875,0.13928461934155967,0
2010,Richmond County___2010,0.8446500782333061,0.9089250547933145,0.06427497656000847,0
2010,Roanoke City___2010,0.7460775746396854,0.8875495987843001,0.14147202414461468,0
2010,Roanoke County___2010,0.8582238185812183,0.9478044152388074,0.0895805966575891,0
2010,Rockbridge County___2010,0.7982614124812637,0.8957278818446596,0.09746646936339587,0
2010,Rockingham County___2010,0.828384801453594,0.9169078928916392,0.08852309143804515,0
2010,Russell County___2010,0.8158020705592073,0.9180901286888002,0.10228805812959296,0
2010,Salem City___2010,0.8712722855305913,0.9537015796545902,0.08242929412399891,0
2010,Scott County___2010,0.8509751226794566,0.9533160937081935,0.10234097102873685,0
2010,Shenandoah County___2010,0.8131810603255302,0.8931847530488979,0.08000369272336771,0
2010,Smyth County___2010,0.7899375892580082,0.8824496486746288,0.09251205941662066,0
2010,Southampton County___2010,0.7409089320368284,0.8842940686271052,0.14338513659027685,0
2010,Spotsylvania County___2010,0.8345839927038353,0.9267044598840531,0.09212046718021782,0
2010,Stafford County___2010,0.856383700232427,0.941200258869024,0.08481655863659698,0
2010,Staunton City___2010,0.819122399202888,0.9048932668250226,0.0857708676221346,0
2010,Suffolk City___2010,0.8340991357314548,0.9446031128494432,0.11050397711798843,0
2010,Surry County___2010,0.8607580510587585,0.9376629009622596,0.0769048499035011,0
2010,Sussex County___2010,0.7856193150176609,0.9080099754171287,0.12239066039946778,0
2010,Tazewell County___2010,0.8332643520908132,0.9070738208928808,0.07380946880206762,0
2010,Virginia Beach City___2010,0.8623846354603509,0.9554260523244713,0.09304141686412037,0
2010,Warren County___2010,0.8010257722617482,0.9045023579278517,0.10347658566610352,0
2010,Washington County___2010,0.8242590222436917,0.9277059819492375,0.10344695970554574,0
2010,Waynesboro City___2010,0.8240656117555359,0.9064208934841219,0.08235528172858597,0
2010,West Point___2010,0.8372774334407909,0.9410693740105327,0.10379194056974184,0
2010,Westmoreland County___2010,0.8116020771719489,0.8944564473826477,0.08285437021069886,0
2010,Williamsburg-James City County___2010,0.8520663908811118,0.9674343660008027,0.11536797511969088,0
2010,Winchester City___2010,0.7677403324371012,0.8990987274227514,0.13135839498565027,0
2010,Wise County___2010,0.8023758092991841,0.9012696466810557,0.09889383738187163,0
2010,Wythe County___2010,0.7897911540653294,0.9000914972831308,0.11030034321780136,0
2010,York County___2010,0.8700167423803824,0.9501308655711677,0.08011412319078526,0
2011,Accomack County___2011,0.7965976619658738,0.9303528475609248,0.13375518559505106,0
2011,Albemarle County___2011,0.7995544842431483,0.9497081737455481,0.1501536895023997,1
2011,Alexandria City___2011,0.7979259469065414,0.9555691174060387,0.15764317049949728,0
2011,Alleghany County___2011,0.8100894821379382,0.9053117978935052,0.09522231575556706,0
2011,Amelia County___2011,0.8184484086410113,0.9165126081845342,0.09806419954352286,0
2011,Amherst County___2011,0.7757901231952594,0.9126247367549848,0.13683461355972537,0
2011,Appomattox County___2011,0.801290425708511,0.9032830971897755,0.10199267148126456,0
2011,Arlington County___2011,0.8242576137102395,0.9778211912806708,0.15356357757043126,0
2011,Augusta County___2011,0.8480081923367613,0.8968821517376449,0.04887395940088357,0
2011,Bath County___2011,0.807437398063002,0.9020598469269233,0.09462244886392135,0
2011,Bedford County___2011,0.7774296921281245,0.8975361913821878,0.12010649925406325,0
2011,Bland County___2011,0.803644783794006,0.8950247117401506,0.09137992794614469,0
2011,Botetourt County___2011,0.8487875407201,0.9383695100582436,0.08958196933814366,0
2011,Bristol City___2011,0.8275336436521316,0.8985608533254914,0.07102720967335985,0
2011,Brunswick County___2011,0.8196723461907941,0.911531296013097,0.09185894982230292,0
2011,Buchanan County___2011,0.7972567157803236,0.8824256951278886,0.08516897934756495,0
